id;categorie;marked_idx;marked;detection;action
georgie-100052;geographie;0;lari;reponse-trop-courte;A_RECONFIRMER
ghana-100053;geographie;0;cédi;reponse-trop-courte;A_RECONFIRMER
grece-100054;geographie;0;euro;reponse-trop-courte;A_RECONFIRMER
hongrie-100059;geographie;0;forint;reponse-trop-courte;A_RECONFIRMER
irlande-100061;geographie;0;euro;reponse-trop-courte;A_RECONFIRMER
islande-100062;geographie;0;couronne islandaise;reponse-trop-longue;A_RECONFIRMER
israel-100063;geographie;0;shekel;reponse-trop-courte;A_RECONFIRMER
italie-100064;geographie;0;euro;reponse-trop-courte;A_RECONFIRMER
jamaique-100065;geographie;0;dollar jamaïcain;reponse-trop-longue;A_RECONFIRMER
japon-100066;geographie;0;yen;reponse-trop-courte;A_RECONFIRMER
laos-100069;geographie;0;kip;reponse-trop-courte;A_RECONFIRMER
lituanie-100074;geographie;0;euro;reponse-trop-courte;A_RECONFIRMER
luxembourg-100075;geographie;0;euro;reponse-trop-courte;A_RECONFIRMER
macedoine-du-nord-100076;geographie;0;denar;reponse-trop-courte;A_RECONFIRMER
malte-100081;geographie;0;euro;reponse-trop-courte;A_RECONFIRMER
mauritanie-100083;geographie;0;ouguiya;reponse-trop-courte;A_RECONFIRMER
mexique-100084;geographie;0;peso mexicain;reponse-trop-longue;A_RECONFIRMER
monaco-100086;geographie;0;euro;reponse-trop-courte;A_RECONFIRMER
montenegro-100088;geographie;0;euro;reponse-trop-courte;A_RECONFIRMER
nigeria-100092;geographie;0;naira;reponse-trop-courte;A_RECONFIRMER
ouzbekistan-100095;geographie;0;sum;reponse-trop-courte;A_RECONFIRMER
pologne-100102;geographie;0;złoty;reponse-trop-courte;A_RECONFIRMER
portugal-100103;geographie;0;euro;reponse-trop-courte;A_RECONFIRMER
republique-tcheque-100104;geographie;0;couronne tchèque;reponse-trop-longue;A_RECONFIRMER
slovaquie-100110;geographie;0;euro;reponse-trop-courte;A_RECONFIRMER
slovenie-100111;geographie;0;euro;reponse-trop-courte;A_RECONFIRMER
soudan-du-sud-100112;geographie;0;livre sud-soudanaise;reponse-trop-longue;A_RECONFIRMER
tadjikistan-100115;geographie;0;somoni;reponse-trop-courte;A_RECONFIRMER
tchad-100116;geographie;0;franc CFA (BEAC);reponse-trop-longue;A_RECONFIRMER
vanuatu-100123;geographie;0;vatu;reponse-trop-courte;A_RECONFIRMER
vatican-100124;geographie;0;euro;reponse-trop-courte;A_RECONFIRMER
geo-continents-0002;geographie;3;Europe;position-1ou3;A_RECONFIRMER
geo-continents-0003;geographie;1;Europe;position-1ou3;A_RECONFIRMER
geo-continents-0008;geographie;3;Europe;position-1ou3;A_RECONFIRMER
geo-continents-0009;geographie;1;Europe;position-1ou3;A_RECONFIRMER
geo-continents-0010;geographie;0;Europe;reponse-trop-courte;A_RECONFIRMER
geo-continents-0012;geographie;0;Europe;reponse-trop-courte;A_RECONFIRMER
geo-continents-0014;geographie;1;Europe;position-1ou3;A_RECONFIRMER
geo-continents-0016;geographie;3;Europe;position-1ou3;A_RECONFIRMER
geo-continents-0019;geographie;3;Amérique du Sud;position-1ou3;A_RECONFIRMER
geo-continents-0020;geographie;2;Amérique du Sud;reponse-trop-longue;A_RECONFIRMER
geo-continents-0021;geographie;1;Amérique du Sud;position-1ou3;A_RECONFIRMER
geo-continents-0022;geographie;1;Amérique du Sud;position-1ou3;A_RECONFIRMER
geo-continents-0025;geographie;1;Amérique du Sud;position-1ou3;A_RECONFIRMER
geo-continents-0028;geographie;0;Amérique du Nord;reponse-trop-longue;A_RECONFIRMER
geo-continents-0029;geographie;0;Amérique du Nord;reponse-trop-longue;A_RECONFIRMER
geo-continents-0034;geographie;0;Asie;reponse-trop-courte;A_RECONFIRMER
geo-continents-0037;geographie;2;Asie;reponse-trop-courte;A_RECONFIRMER
geo-continents-0038;geographie;2;Asie;reponse-trop-courte;A_RECONFIRMER
geo-continents-0039;geographie;0;Asie;reponse-trop-courte;A_RECONFIRMER
geo-continents-0041;geographie;3;Afrique;position-1ou3;A_RECONFIRMER
geo-continents-0042;geographie;1;Afrique;position-1ou3;A_RECONFIRMER
geo-continents-0046;geographie;3;Afrique;position-1ou3;A_RECONFIRMER
geo-continents-0047;geographie;3;Afrique;position-1ou3;A_RECONFIRMER
geo-continents-0050;geographie;1;Afrique;position-1ou3;A_RECONFIRMER
geo-continents-0052;geographie;3;Océanie;position-1ou3;A_RECONFIRMER
geo-continents-0054;geographie;3;Océanie;position-1ou3;A_RECONFIRMER
fin-geographie-0001;geographie;3;L'Everest;position-1ou3;A_RECONFIRMER
fin-geographie-0005;geographie;3;Le Cervin;position-1ou3;A_RECONFIRMER
fin-geographie-0007;geographie;1;L'Aconcagua;position-1ou3;A_RECONFIRMER
fin-geographie-0010;geographie;3;Le massif Vinson;position-1ou3;A_RECONFIRMER
fin-geographie-0014;geographie;3;Le Vésuve;position-1ou3;A_RECONFIRMER
fin-geographie-0016;geographie;1;Le Vignemale;position-1ou3;A_RECONFIRMER
fin-geographie-0017;geographie;1;Les Pyrénées;position-1ou3;A_RECONFIRMER
fin-geographie-0021;geographie;1;Les Appalaches;position-1ou3;A_RECONFIRMER
fin-geographie-0022;geographie;1;Le Krakatoa;position-1ou3;A_RECONFIRMER
fin-geographie-0024;geographie;3;Le mont Saint Helens;position-1ou3;A_RECONFIRMER
fin-geographie-0027;geographie;3;Le Nil;position-1ou3;A_RECONFIRMER
fin-geographie-0028;geographie;3;Le Yangtsé;position-1ou3;A_RECONFIRMER
fin-geographie-0031;geographie;3;Le Colorado;position-1ou3;A_RECONFIRMER
fin-geographie-0032;geographie;1;La Volga;position-1ou3;A_RECONFIRMER
fin-geographie-0035;geographie;3;La Tamise;position-1ou3;A_RECONFIRMER
fin-geographie-0036;geographie;3;Le Tibre;position-1ou3;A_RECONFIRMER
fin-geographie-0041;geographie;3;La Seine;position-1ou3;A_RECONFIRMER
fin-geographie-0043;geographie;1;Le Tage;position-1ou3;A_RECONFIRMER
fin-geographie-0046;geographie;3;Le Gange;position-1ou3;A_RECONFIRMER
fin-geographie-0047;geographie;3;L'Indus;position-1ou3;A_RECONFIRMER
fin-geographie-0048;geographie;3;Le Congo;position-1ou3;A_RECONFIRMER
fin-geographie-0050;geographie;3;Le Saint-Laurent;position-1ou3;A_RECONFIRMER
fin-geographie-0051;geographie;1;Le Groenland;position-1ou3;A_RECONFIRMER
fin-geographie-0053;geographie;3;Bornéo;position-1ou3;A_RECONFIRMER
fin-geographie-0060;geographie;0;Les îles Canaries;reponse-trop-longue;A_RECONFIRMER
fin-geographie-0061;geographie;1;Les îles Baléares;position-1ou3;A_RECONFIRMER
fin-geographie-0063;geographie;1;Les îles Galápagos;position-1ou3;A_RECONFIRMER
fin-geographie-0066;geographie;0;Cuba;reponse-trop-courte;A_RECONFIRMER
fin-geographie-0067;geographie;3;Hispaniola;position-1ou3;A_RECONFIRMER
geo-prefectures-0002;geographie;3;Quimper;position-1ou3;A_RECONFIRMER
geo-prefectures-0009;geographie;3;Nantes;position-1ou3;A_RECONFIRMER
geo-prefectures-0012;geographie;1;Montpellier;position-1ou3;A_RECONFIRMER
geo-prefectures-0017;geographie;1;Amiens;position-1ou3;A_RECONFIRMER
geo-prefectures-0018;geographie;0;Châlons-en-Champagne;reponse-trop-longue;A_RECONFIRMER
geo-prefectures-0019;geographie;1;Toulon;position-1ou3;A_RECONFIRMER
geo-prefectures-0021;geographie;3;Bastia;position-1ou3;A_RECONFIRMER
geo-prefectures-0022;geographie;3;Nice;position-1ou3;A_RECONFIRMER
geo-prefectures-0023;geographie;0;Pau;reponse-trop-courte;A_RECONFIRMER
geo-prefectures-0028;geographie;3;Vannes;position-1ou3;A_RECONFIRMER
geo-prefectures-0031;geographie;3;La Roche-sur-Yon;position-1ou3;A_RECONFIRMER
geo-prefectures-0032;geographie;1;La Rochelle;position-1ou3;A_RECONFIRMER
geo-prefectures-0033;geographie;1;Poitiers;position-1ou3;A_RECONFIRMER
geo-prefectures-0034;geographie;1;Niort;position-1ou3;A_RECONFIRMER
geo-prefectures-0038;geographie;0;Lons-le-Saunier;reponse-trop-longue;A_RECONFIRMER
geo-prefectures-0039;geographie;3;Mâcon;position-1ou3;A_RECONFIRMER
geo-prefectures-0040;geographie;2;Nevers;reponse-trop-courte;A_RECONFIRMER
geo-prefectures-0041;geographie;1;Auxerre;position-1ou3;A_RECONFIRMER
geo-prefectures-0042;geographie;2;Troyes;reponse-trop-courte;A_RECONFIRMER
geo-prefectures-0043;geographie;0;Charleville-Mézières;reponse-trop-longue;A_RECONFIRMER
geo-prefectures-0044;geographie;3;Nancy;position-1ou3;A_RECONFIRMER
war-dec-gama;histoire;3;Vasco de Gama;position-1ou3;A_RECONFIRMER
war-dec-pizarro;histoire;1;Francisco Pizarro;position-1ou3;A_RECONFIRMER
war-dec-cook;histoire;3;James Cook;position-1ou3;A_RECONFIRMER
war-indus-rail-1827;histoire;1;1827;position-1ou3;A_RECONFIRMER
war-indus-bell;histoire;3;Alexander Graham Bell;position-1ou3;A_RECONFIRMER
war-indus-rocket;histoire;1;George Stephenson;position-1ou3;A_RECONFIRMER
war-indus-benz;histoire;3;Carl Benz;position-1ou3;A_RECONFIRMER
war-gf-rideau-fer;histoire;3;Winston Churchill;position-1ou3;A_RECONFIRMER
war-gf-mur-berlin;histoire;3;Le mur de Berlin;position-1ou3;A_RECONFIRMER
war-gf-cuba-annee;histoire;1;1962;position-1ou3;A_RECONFIRMER
war-gf-lune-1969;histoire;3;1969;position-1ou3;A_RECONFIRMER
war-gf-reagan;histoire;1;Ronald Reagan;position-1ou3;A_RECONFIRMER
war-gf-afghanistan;histoire;3;L'Afghanistan;position-1ou3;A_RECONFIRMER
war-coree-parallele;histoire;1;Le 38e parallèle;position-1ou3;A_RECONFIRMER
war-coree-chine;histoire;3;La Chine;position-1ou3;A_RECONFIRMER
war-vietnam-giap;histoire;1;Võ Nguyên Giáp;position-1ou3;A_RECONFIRMER
war-vietnam-tet;histoire;3;L'offensive du Têt;position-1ou3;A_RECONFIRMER
war-cs-sud;histoire;3;Les États du Sud;position-1ou3;A_RECONFIRMER
war-cs-davis;histoire;1;Jefferson Davis;position-1ou3;A_RECONFIRMER
war-cs-gettysburg;histoire;3;Gettysburg;position-1ou3;A_RECONFIRMER
war-cs-antietam;histoire;1;Antietam;position-1ou3;A_RECONFIRMER
war-cs-grant;histoire;3;Ulysses S. Grant;position-1ou3;A_RECONFIRMER
war-cs-ford;histoire;3;Au théâtre Ford;position-1ou3;A_RECONFIRMER
war-cs-13e;histoire;1;Le 13e amendement;position-1ou3;A_RECONFIRMER
war-marathon-roi-perse;histoire;3;Darius Ier;position-1ou3;A_RECONFIRMER
war-thermopyles-300;histoire;1;Les Thermopyles;position-1ou3;A_RECONFIRMER
war-thermopyles-roi;histoire;3;Léonidas;position-1ou3;A_RECONFIRMER
war-salamine-strategie;histoire;1;Thémistocle;position-1ou3;A_RECONFIRMER
war-xerxes-invasion;histoire;3;Xerxès Ier;position-1ou3;A_RECONFIRMER
war-peloponnese-adversaires;histoire;1;Athènes et Sparte;position-1ou3;A_RECONFIRMER
war-peloponnese-fin;histoire;3;404 av. J.-C.;position-1ou3;A_RECONFIRMER
war-peloponnese-sicile;histoire;1;L'expédition de Sicile;position-1ou3;A_RECONFIRMER
war-alexandre-precepteur;histoire;3;Épicure;position-1ou3;A_RECONFIRMER
war-alexandre-granique;histoire;1;Le Granique;position-1ou3;A_RECONFIRMER
war-alexandre-gaugameles;histoire;3;331 av. J.-C.;position-1ou3;A_RECONFIRMER
war-alexandre-alexandrie;histoire;1;Alexandrie;position-1ou3;A_RECONFIRMER
war-alexandre-noeud;histoire;3;Le nœud gordien;position-1ou3;A_RECONFIRMER
war-alexandre-age;histoire;1;32 ans;position-1ou3;A_RECONFIRMER
war-puniques-1ere-annee;histoire;3;264 av. J.-C.;position-1ou3;A_RECONFIRMER
war-puniques-alpes;histoire;1;218 av. J.-C.;position-1ou3;A_RECONFIRMER
war-puniques-zama;histoire;3;Zama;position-1ou3;A_RECONFIRMER
war-puniques-scipion;histoire;2;Scipion l'Africain;reponse-trop-longue;A_RECONFIRMER
war-puniques-caton;histoire;1;Caton l'Ancien;position-1ou3;A_RECONFIRMER
war-ww1-triple-entente;histoire;1;La Triple-Entente;position-1ou3;A_RECONFIRMER
war-ww1-tranchees;histoire;3;La guerre de tranchées;position-1ou3;A_RECONFIRMER
war-ww1-verdun-annee;histoire;1;1916;position-1ou3;A_RECONFIRMER
war-ww1-petain;histoire;0;Philippe Pétain;reponse-trop-longue;A_RECONFIRMER
war-ww1-somme;histoire;3;La Somme;position-1ou3;A_RECONFIRMER
war-ww1-taxis;histoire;1;Les taxis de la Marne;position-1ou3;A_RECONFIRMER
war-ww1-wilson;histoire;3;Woodrow Wilson;position-1ou3;A_RECONFIRMER
war-ww1-brest-litovsk;histoire;1;Le traité de Brest-Litovsk;position-1ou3;A_RECONFIRMER
war-ww1-armistice-heure;histoire;3;À 11 heures;position-1ou3;A_RECONFIRMER
war-ww1-wagon;histoire;2;Dans un wagon-restaurant, en forêt de Compiègne;reponse-trop-longue;A_RECONFIRMER
war-ww1-versailles;histoire;1;Le traité de Versailles;position-1ou3;A_RECONFIRMER
war-ww1-gaz;histoire;3;Les gaz de combat;position-1ou3;A_RECONFIRMER
war-ww1-tommies;histoire;1;Les tommies;position-1ou3;A_RECONFIRMER
war-ww1-guillaume2;histoire;3;Guillaume II;position-1ou3;A_RECONFIRMER
war-ww1-morts-francais;histoire;1;Environ 1,4 million;position-1ou3;A_RECONFIRMER
war-ww1-ypres;histoire;3;Ypres;position-1ou3;A_RECONFIRMER
war-ww1-mutineries;histoire;1;1917;position-1ou3;A_RECONFIRMER
war-ww2-pologne;histoire;3;L'invasion de la Pologne par l'Allemagne;position-1ou3;A_RECONFIRMER
war-ww2-blitzkrieg;histoire;1;La blitzkrieg;position-1ou3;A_RECONFIRMER
war-ww2-appel-18-juin;histoire;3;Charles de Gaulle;position-1ou3;A_RECONFIRMER
war-ww2-bataille-angleterre;histoire;1;La bataille d'Angleterre;position-1ou3;A_RECONFIRMER
war-ww2-barbarossa-annee;histoire;3;1941;position-1ou3;A_RECONFIRMER
war-ww2-stalingrad-fin;histoire;3;1943;position-1ou3;A_RECONFIRMER
war-ww2-el-alamein;histoire;1;El-Alamein;position-1ou3;A_RECONFIRMER
war-ww2-overlord;histoire;3;Opération Overlord;position-1ou3;A_RECONFIRMER
war-ww2-dragoon;histoire;1;Opération Dragoon;position-1ou3;A_RECONFIRMER
war-ww2-potsdam-truman;histoire;3;Harry Truman;position-1ou3;A_RECONFIRMER
war-ww2-8-mai;histoire;1;Le 8 mai 1945;position-1ou3;A_RECONFIRMER
war-ww2-annee-atomique;histoire;3;1945;position-1ou3;A_RECONFIRMER
war-ww2-2-septembre;histoire;1;Le 2 septembre 1945;position-1ou3;A_RECONFIRMER
war-ww2-wannsee;histoire;3;La conférence de Wannsee;position-1ou3;A_RECONFIRMER
war-ww2-dynamo;histoire;1;Opération Dynamo;position-1ou3;A_RECONFIRMER
war-ww2-mussolini;histoire;3;Benito Mussolini;position-1ou3;A_RECONFIRMER
war-ww2-torch;histoire;1;1942;position-1ou3;A_RECONFIRMER
war-nap-pie7;histoire;3;Pie VII;position-1ou3;A_RECONFIRMER
war-nap-austerlitz;histoire;1;Austerlitz;position-1ou3;A_RECONFIRMER
war-nap-tilsit;histoire;3;Le traité de Tilsit;position-1ou3;A_RECONFIRMER
war-nap-russie-1812;histoire;1;1812;position-1ou3;A_RECONFIRMER
war-nap-berezina;histoire;3;La Bérézina;position-1ou3;A_RECONFIRMER
war-nap-abdication-1814;histoire;1;1814;position-1ou3;A_RECONFIRMER
war-nap-retour-1815;histoire;3;1815;position-1ou3;A_RECONFIRMER
war-nap-waterloo;histoire;1;Waterloo;position-1ou3;A_RECONFIRMER
war-nap-sainte-helene;histoire;3;Sainte-Hélène;position-1ou3;A_RECONFIRMER
war-nap-code-civil;histoire;1;Le Code civil;position-1ou3;A_RECONFIRMER
hist-bulk-0005;histoire;1;Philippe Auguste;position-1ou3;A_RECONFIRMER
hist-bulk-0010;histoire;0;L'ordonnance de Villers-Cotterêts;reponse-trop-longue;A_RECONFIRMER
hist-bulk-0011;histoire;1;Henri IV;position-1ou3;A_RECONFIRMER
hist-bulk-0013;histoire;3;Louis XIV;position-1ou3;A_RECONFIRMER
hist-bulk-0014;histoire;1;Jean-Baptiste Colbert;position-1ou3;A_RECONFIRMER
hist-bulk-0016;histoire;3;Les Jacobins;position-1ou3;A_RECONFIRMER
hist-bulk-0017;histoire;0;Napoléon Bonaparte;reponse-trop-longue;A_RECONFIRMER
hist-bulk-0020;histoire;2;Louis-Philippe Ier;reponse-trop-longue;A_RECONFIRMER
hist-bulk-0021;histoire;3;Louis-Napoléon Bonaparte;position-1ou3;A_RECONFIRMER
hist-bulk-0023;histoire;1;La Commune de Paris;position-1ou3;A_RECONFIRMER
hist-bulk-0026;histoire;1;La loi Briand;position-1ou3;A_RECONFIRMER
hist-bulk-0028;histoire;3;La bataille de Verdun;position-1ou3;A_RECONFIRMER
hist-bulk-0030;histoire;3;Le traité de Versailles;position-1ou3;A_RECONFIRMER
hist-bulk-0031;histoire;1;Le Jeudi noir;position-1ou3;A_RECONFIRMER
hist-bulk-0032;histoire;1;Le Front populaire;position-1ou3;A_RECONFIRMER
hist-bulk-0038;histoire;3;Genève;position-1ou3;A_RECONFIRMER
hist-bulk-0042;histoire;1;Le Mur de Berlin;position-1ou3;A_RECONFIRMER
hist-bulk-0044;histoire;3;Mikhaïl Gorbatchev;position-1ou3;A_RECONFIRMER
hist-bulk-0046;histoire;3;François Mitterrand;position-1ou3;A_RECONFIRMER
hist-bulk-0047;histoire;1;Nelson Mandela;position-1ou3;A_RECONFIRMER
hist-bulk-0050;histoire;3;Les Aztèques;position-1ou3;A_RECONFIRMER
hist-dates-0001;histoire;1;1776;position-1ou3;A_RECONFIRMER
hist-dates-0005;histoire;1;1918;position-1ou3;A_RECONFIRMER
hist-dates-0006;histoire;3;1939;position-1ou3;A_RECONFIRMER
hist-dates-0008;histoire;3;1969;position-1ou3;A_RECONFIRMER
hist-dates-0009;histoire;1;1962;position-1ou3;A_RECONFIRMER
hist-dates-0010;histoire;1;1957;position-1ou3;A_RECONFIRMER
hist-dates-0012;histoire;3;1962;position-1ou3;A_RECONFIRMER
hist-dates-0015;histoire;3;1963;position-1ou3;A_RECONFIRMER
hist-dates-0016;histoire;1;1994;position-1ou3;A_RECONFIRMER
hist-dates-0018;histoire;3;1789;position-1ou3;A_RECONFIRMER
hist-traites-0001;histoire;1;Le traité de Tordesillas;position-1ou3;A_RECONFIRMER
hist-traites-0003;histoire;1;Le traité des Pyrénées;position-1ou3;A_RECONFIRMER
hist-traites-0004;histoire;1;Le Congrès de Vienne;position-1ou3;A_RECONFIRMER
hist-traites-0010;histoire;1;1848;position-1ou3;A_RECONFIRMER
war-croisade-pape;histoire;3;Urbain II;position-1ou3;A_RECONFIRMER
war-croisade-godefroy;histoire;1;Godefroy de Bouillon;position-1ou3;A_RECONFIRMER
war-croisade-hattin;histoire;3;Hattin;position-1ou3;A_RECONFIRMER
war-croisade-richard;histoire;2;Richard Cœur de Lion;reponse-trop-longue;A_RECONFIRMER
war-croisade-acre-1291;histoire;1;1291;position-1ou3;A_RECONFIRMER
war-croisade-molay;histoire;3;Jacques de Molay;position-1ou3;A_RECONFIRMER
war-cent-ans-adversaires;histoire;1;La France et l'Angleterre;position-1ou3;A_RECONFIRMER
war-cent-ans-plantagenets;histoire;3;Les Plantagenêts;position-1ou3;A_RECONFIRMER
war-cent-ans-poitiers;histoire;1;Poitiers;position-1ou3;A_RECONFIRMER
war-cent-ans-henri5;histoire;3;Henri V;position-1ou3;A_RECONFIRMER
war-cent-ans-orleans;histoire;1;Orléans;position-1ou3;A_RECONFIRMER
war-cent-ans-jeanne-mort;histoire;3;1431;position-1ou3;A_RECONFIRMER
war-cent-ans-castillon;histoire;1;Castillon;position-1ou3;A_RECONFIRMER
war-moyen-age-charlemagne;histoire;3;800;position-1ou3;A_RECONFIRMER
war-moyen-age-peste;histoire;1;La peste noire;position-1ou3;A_RECONFIRMER
war-moyen-age-serre;histoire;3;Un paysan dépendant d'un seigneur;position-1ou3;A_RECONFIRMER
war-moyen-age-adoubement;histoire;1;L'adoubement;position-1ou3;A_RECONFIRMER
war-ren-berceau;histoire;3;Florence;position-1ou3;A_RECONFIRMER
war-ren-sixtine;histoire;1;Michel-Ange;position-1ou3;A_RECONFIRMER
war-ren-colomb;histoire;3;1492;position-1ou3;A_RECONFIRMER
war-ren-chambord;histoire;1;Chambord;position-1ou3;A_RECONFIRMER
war-ren-imprimerie;histoire;3;L'imprimerie;position-1ou3;A_RECONFIRMER
war-ren-catherine;histoire;1;Catherine de Médicis;position-1ou3;A_RECONFIRMER
war-rev-bastille;histoire;3;La prise de la Bastille;position-1ou3;A_RECONFIRMER
war-rev-10-aout;histoire;1;La prise des Tuileries;position-1ou3;A_RECONFIRMER
war-rev-louis16;histoire;3;Louis XVI;position-1ou3;A_RECONFIRMER
war-rev-robespierre;histoire;1;Robespierre;position-1ou3;A_RECONFIRMER
war-rev-thermidor;histoire;3;1794;position-1ou3;A_RECONFIRMER
war-rev-marseillaise-hymne;histoire;3;La Marseillaise;position-1ou3;A_RECONFIRMER
war-rev-rouget;histoire;2;Rouget de Lisle;reponse-trop-longue;A_RECONFIRMER
war-rev-devise;histoire;1;Liberté, Égalité, Fraternité;position-1ou3;A_RECONFIRMER
war-rev-vendee;histoire;3;La Vendée;position-1ou3;A_RECONFIRMER
war-rome-fondation-jumeaux;histoire;3;Romulus et Rémus;position-1ou3;A_RECONFIRMER
war-rome-cesar-gaule;histoire;1;Jules César;position-1ou3;A_RECONFIRMER
war-rome-rubicon;histoire;3;49 av. J.-C.;position-1ou3;A_RECONFIRMER
war-rome-veni-vidi;histoire;1;Jules César;position-1ou3;A_RECONFIRMER
war-rome-ides-mars;histoire;3;Les ides de mars;position-1ou3;A_RECONFIRMER
war-rome-chute-476;histoire;1;476 apr. J.-C.;position-1ou3;A_RECONFIRMER
war-rome-constantinople;histoire;3;Constantin Ier;position-1ou3;A_RECONFIRMER
war-rome-vesuve;histoire;1;79 apr. J.-C.;position-1ou3;A_RECONFIRMER
war-rome-spartacus;histoire;3;Spartacus;position-1ou3;A_RECONFIRMER
war-rome-incendie-64;histoire;1;64 apr. J.-C.;position-1ou3;A_RECONFIRMER
odd-koala-fingerprints;insolite;3;Le koala;position-1ou3;A_RECONFIRMER
odd-shark-cartilage;insolite;1;Il est cartilagineux;position-1ou3;A_RECONFIRMER
odd-goldfish-memory;insolite;3;Plusieurs mois;position-1ou3;A_RECONFIRMER
odd-cow-friends;insolite;1;La vache;position-1ou3;A_RECONFIRMER
odd-eiffel-year;insolite;3;1889;position-1ou3;A_RECONFIRMER
odd-strawberry-seeds;insolite;3;Leurs « graines » sont à l'extérieur;position-1ou3;A_RECONFIRMER
odd-ocean-unexplored;insolite;1;Environ 80 %;position-1ou3;A_RECONFIRMER
odd-astronauts-grow;insolite;0;La colonne vertébrale se détend sans gravité;reponse-trop-longue;A_RECONFIRMER
odd-sneeze-speed;insolite;3;160 km/h;position-1ou3;A_RECONFIRMER
odd-hiccup-record;insolite;1;68 ans;position-1ou3;A_RECONFIRMER
odd-camel-humps;insolite;3;De la graisse;position-1ou3;A_RECONFIRMER
odd-elephant-trunk;insolite;2;Environ 10 litres;reponse-trop-longue;A_RECONFIRMER
odd-milky-way-light;insolite;3;100 000 ans;position-1ou3;A_RECONFIRMER
odd-google-garage;insolite;3;Dans un garage;position-1ou3;A_RECONFIRMER
insolite-curiosites-0001;insolite;1;3 cœurs;position-1ou3;A_RECONFIRMER
insolite-curiosites-0004;insolite;1;L'ornithorynque;position-1ou3;A_RECONFIRMER
insolite-curiosites-0005;insolite;3;8 yeux;position-1ou3;A_RECONFIRMER
insolite-curiosites-0007;insolite;1;Le fémur;position-1ou3;A_RECONFIRMER
insolite-curiosites-0010;insolite;3;20 faces;position-1ou3;A_RECONFIRMER
meme-homer-bush;insolite;0;Il vient de se faire rejeter par Flanders;reponse-trop-longue;A_RECONFIRMER
web-twitter-bird;internet;3;Un oiseau bleu;position-1ou3;A_RECONFIRMER
web-snapchat-ghost;internet;1;Un fantôme;position-1ou3;A_RECONFIRMER
web-linkedin;internet;3;LinkedIn;position-1ou3;A_RECONFIRMER
web-wikipedia-wales;internet;1;Jimmy Wales;position-1ou3;A_RECONFIRMER
web-first-email;internet;3;Ray Tomlinson;position-1ou3;A_RECONFIRMER
web-grumpy-cat;internet;3;Grumpy Cat;position-1ou3;A_RECONFIRMER
web-rick-astley;internet;1;Rick Astley;position-1ou3;A_RECONFIRMER
web-emoji-japan;internet;3;Le Japon;position-1ou3;A_RECONFIRMER
web-404;internet;1;Page non trouvée;position-1ou3;A_RECONFIRMER
web-doodles;internet;3;Les Doodles;position-1ou3;A_RECONFIRMER
web-first-youtube-video;internet;1;Me at the zoo;position-1ou3;A_RECONFIRMER
web-spam-hormel;internet;0;De jambon en boîte;reponse-trop-longue;A_RECONFIRMER
jeux-societe-002;jeux-de-societe;1;L'or;position-1ou3;A_RECONFIRMER
jeux-societe-003;jeux-de-societe;3;Le fou;position-1ou3;A_RECONFIRMER
jeux-societe-005;jeux-de-societe;3;10 points;position-1ou3;A_RECONFIRMER
jeux-societe-008;jeux-de-societe;1;Vert;position-1ou3;A_RECONFIRMER
jeux-societe-010;jeux-de-societe;1;Le conteur;position-1ou3;A_RECONFIRMER
jeux-societe-012;jeux-de-societe;3;Elle perd immédiatement la partie;position-1ou3;A_RECONFIRMER
jeux-societe-016;jeux-de-societe;3;4;position-1ou3;A_RECONFIRMER
jeux-societe-020;jeux-de-societe;3;Le Uno;position-1ou3;A_RECONFIRMER
jeux-societe-022;jeux-de-societe;2;Sherlock Holmes Détective-Conseil;reponse-trop-longue;A_RECONFIRMER
jeux-societe-024;jeux-de-societe;1;Des jetons de pierres précieuses;position-1ou3;A_RECONFIRMER
jeux-societe-025;jeux-de-societe;3;100;position-1ou3;A_RECONFIRMER
jeux-societe-026;jeux-de-societe;3;La fleur;position-1ou3;A_RECONFIRMER
jeux-societe-028;jeux-de-societe;3;5;position-1ou3;A_RECONFIRMER
jeux-societe-030;jeux-de-societe;1;Le Sudoku;position-1ou3;A_RECONFIRMER
fin-jeux-de-societe-0002;jeux-de-societe;1;Le cavalier;position-1ou3;A_RECONFIRMER
fin-jeux-de-societe-0003;jeux-de-societe;1;20 pions;position-1ou3;A_RECONFIRMER
fin-jeux-de-societe-0005;jeux-de-societe;1;Carcassonne;position-1ou3;A_RECONFIRMER
fin-jeux-de-societe-0009;jeux-de-societe;1;Codenames;position-1ou3;A_RECONFIRMER
fin-jeux-de-societe-0011;jeux-de-societe;3;Rue de la Paix;position-1ou3;A_RECONFIRMER
fin-jeux-de-societe-0015;jeux-de-societe;1;Dobble;position-1ou3;A_RECONFIRMER
multi-theme-0002;jeux-de-societe;3;Dobble;position-1ou3;A_RECONFIRMER
multi-theme-0004;jeux-de-societe;3;Hanabi;position-1ou3;A_RECONFIRMER
book-hugo-miserables;litterature;3;Les Misérables;position-1ou3;A_RECONFIRMER
book-dumas-musketeers;litterature;1;Alexandre Dumas;position-1ou3;A_RECONFIRMER
book-dartagnan;litterature;3;d'Artagnan;position-1ou3;A_RECONFIRMER
book-verne-nautilus;litterature;1;Le Nautilus;position-1ou3;A_RECONFIRMER
book-verne-nemo;litterature;3;Vingt mille lieues sous les mers;position-1ou3;A_RECONFIRMER
book-flaubert;litterature;1;Gustave Flaubert;position-1ou3;A_RECONFIRMER
